0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1973,3.5,2.5,2.0,2.2,2.2,2.3,2.8,8.6,5.2,4.5,2.8,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1975,,313.7,298.0,308.9,315.5,319.8,321.3,,,,,,
1974,6.1,12.1,7.2,7.4,3.7,2.7,3.0,8.0,6.6,4.2,4.4,6.2,7.3,,,,,,,,,,,,,,
1975,,14.4,8.2,4.0,4.3,2.9,3.3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,WOMEN  EMPLOYEES  -   IN THOUSANDS,,,,,,,
,,,,,,QUITS  PER  100  EMPLOYES,,,,,,,,1958,,24.9,,,20.6,,,18.9,,,14.7,,
,,,,,,,,,,,,,,1959,20.2,19.7,20.4,20.6,20.5,20.6,20.6,20.1,18.1,20.1,21.5,18.4,21.3
1958,.5,.7,.4,.4,.4,.5,.4,.4,.5,.7,.7,.5,.6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1960,22.0,23.5,23.4,22.9,21.7,21.9,22.1,21.6,20.7,22.1,21.6,21.7,20.4
1959,8,.6,.5,.8,.9,1.0,.9,.8,.9,1.3,.9,.5,.7,,,,,,,,,,,,,,
1960,.6,.7,.8,.7,.8,.6,.7,.5,.7,.9,.6,.4,.3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1961,18.4,19.2,17.9,18.4,17.7,18.5,18.6,18.3,16.5,17.8,17.8,19.8,19.9
,,,,,,,,,,,,,,1962,19.9,19.5,19.3,18.8,18.8,19.3,19.5,19.4,17.3,21.2,21.5,21.6,22.1
1961,.5,.3,.3,.3,.4,.4,.5,.4,.7,1.0,.6,.5,.4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1963,22.6,22.0,21.9,21.8,22.0,22.1,22.6,23.7,20.4,23.3,23.6,23.8,23.7
1962,6,.4,.4,.5,.6,.7,.6,.6,8,1.2,.7,.5,.3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1964,22.0,23.3,23.5,23.3,23.2,23.1,22.7,22.8,17.9,22.5,15.9,22.9,22.6
1963,.5,.4,.3,.4,.5,.6,.5,.5,.8,.9,.6,.5,.4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1965,22.6,22.7,22.8,22.7,22.8,22.5,22.5,22.5,20.5,22.7,22.9,23.0,23.2
1964,.7,.5,.4,.5,.6,.6,.6,.6,1.1,1.6,1.0,.7,.5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1966,23.0,23.7,23.3,23.4,23.4,23.5,23.6,23.0,19.0,22.9,23.4,23.5,23.6
1965,1.0,.9,.6,.8,.9,.9,.9,.9,1.5,2.1,1.3,.9,.8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1967,23.2,23.7,23.2,23.6,22.0,23.4,23.4,22.4,20.4,25.6,25.5,22.6,22.4
1966,1.4,1.0,1.0,1.3,1.2,1.4,1.4,1.2,2.1,2.7,1.7,1.4,.9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1968,22.4,22.2,21.6,21.8,22.3,22.6,22.6,22.9,19.6,23.0,23.2,23.2,23.4
1967,1.3,1.1,1.0,1.2,1.1,1.1,1.2,1.0,2.1,2.4,1.4,1.4,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1969,25.0,23.8,24.4,24.8,22.6,23.1,24.6,23.9,26.0,26.5,26.9,26.2,26.9
1968,1.3,1.0,1.0,1.1,1.2,1.2,1.2,1.2,2.0,2.4,1.5,1.3,.9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1970,23.2,25.1,24.0,25.4,25.0,24.5,24.2,22.4,21.1,24.0,19.8,18.8,23.7
1969,1.6,1.2,1.0,1.3,1.4,1.7,1.6,1.5,2.4,2.8,1.9,1.3,.7,,,,,,,,,,,,,,
1970,1.1,1.0,.9,.8,.9,1.0,1.0,1.0,1.5,1.9,1.3,1.1,.7,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1971,24.4,24.8,25.0,24.8,25.0,25.1,25.0,23.6,23.1,24.4,24.1,23.9,23.8
,,,,,,,,,,,,,,1972,25.5,23.1,23.5,23.4,24.0,24.3,25.2,22.0,25.4,28.1,28.7,29.3,29.5
1971,8,.7,.6,.7,.7,.8,.8,.8,1.2,1.2,.8,.6,.4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1973,31.8,29.2,29.6,29.7,30.5,31.6,32.1,32.2,28.7,34.7,34.7,35.0,33.9
1972,1.0,.6,.7,8,.8,1.0,.9,1.0,1.6,1.7,1.1,.7,.5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1974,28.8,30.4,28.7,26.9,27.8,27.9,28.3,28.6,27.5,30.5,31.7,30.8,26.6
1973,1.3,.8,8,1.0,1.1,1.2,1.4,1.5,2.5,2.2,1.4,1.0,.5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1975,,24.8,24.8,23.1,23.8,24.7,24.8,,,,,,
1974,1.1,.9,8,1.0,.9,1.2,1.2,1.4,1.9,1.9,1.0,.7,.3,,,,,,,,,,,,,,
1975,,.5,.4,.5,.6,.6,.7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRODUCTION WORKERS -  IN THOUSANDS,,,,,,,,
,,,,,,LAYOFFS  PER  100  EMPLOYEES,,,,,,,,1958,166.7,227.7,204.2,180.1,157.7,153.8,147.5,140.3,127.5,149.1,109.9,202.7,200.4
,,,,,,,,,,,,,,1959,198.8,204.1,197.0,207.2,205.2,206.1,203.4,200.3,162.5,206.2,225.6,162.4,205.6
1958,5.3,9.0,6.2,9.0,7.3,3.1,3.8,7.4,9.0,4.1,2.3,1.3,1.3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1960,218.2,235.3,240.3,227.2,221.2,219.3,216.0,188.3,181.3,217.5,225.0,226.1,221.3
1959,5.1,2.7,2.2,2.2,1.9,1.6,1.8,4.2,8.2,2.8,15.0,16.1,1.9,,,,,,,,,,,,,,
1960,4.2,1.1,2.0,5.3,3.9,2.3,2.2,7.2,9.0,3.3,2.9,4.5,6.6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1961,180.6,194.3,172.0,174.0,177.0,189.2,191.9,185.9,138.6,170.4,154.3,209.4,210.0
,,,,,,,,,,,,,,1962,201.1,197.2,198.8,198.4,198.4,204.6,205.8,197.1,143.9,208.2,216.7,221.0,223.6
1961,4.5,10.2,9.0,7.0,1.5,1.4,2.2,12.4,2.9,2.1,1.4,2.0,1.6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1963,220.4,222.6,218.7,216.3,224.2,226.1,224.7,212.8,158.6,226.2,235.2,238.8,240.4
1962,3.4,3.4,2.2,1.7,1.2,.9,1.2,7.6,16.9,1.6,1.2,1.2,1.3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1964,223.2,234.6,230.3,234.4,234.1,232.3,226.7,218.3,164.6,245.3,150.8,250.5,256.0
1963,2.4,1.7,1.5,1.4,1.7,.8,.9,6.1,10.5,.9,1.0,1.1,1.6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1965,263.5,258.7,263.3,264.3,264.4,266.2,267.0,257.2,207.4,270.6,277.9,282.3,282.7
1964,2.2,2.1,1.2,1.0,.7,2.0,1.5,9.6,3.8,.8,1.9,1.0,.8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1966,268.2,268.7,274.2,275.7,275.6,278.7,276.9,250.5,176.5,282.1,286.4,287.5,286.1
1965,2.7,1.9,1.3,1.1,1.2,1.1,1.5,6.8,11.5,1.4,1.1,1.2,2.5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1967,248.1,264.5,262.6,264.0,248.9,261.0,261.5,228.5,187.5,222.5,224.9,271.7,279.9
1966,3.2,1.9,2.8,1.3,1.4,1.5,3.0,15.0,5.3,1.3,1.3,1.2,2.2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1968,278.4,276.2,275.2,281.6,277.2,281.5,284.7,279.2,190.2,294.0,298.8,300.2,302.1
1967,3.3,4.4,3.4,2.6,2.6,1.5,1.8,12.4,3.1,2.4,2.2,1.6,1.2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1969,289.6,302.9,291.7,293.3,271.7,260.3,293.8,255.0,287.2,308.1,307.3,300.6,303.5
1968,2.6,3.4,1.4,2.0,1.2,2.1,2.2,8.2,5.7,1.5,1.4,1.2,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1970,239.8,284.4,223.3,278.9,270.4,276.2,279.2,239.0,214.7,273.5,136.2,133.8,267.7
1969,2.9,2.1,2.8,1.9,1.8,2.5,2.7,8.4,3.6,1.9,2.1,1.9,3.6,,,,,,,,,,,,,,
1970,4.0,3.8,4.3,3.6,3.2,2.8,3.1,11.6,4.4,2.0,4.0,2.5,2.8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1971,269.0,267.7,265.5,268.0,263.3,280.3,280.8,251.0,236.3,280.9,277.3,278.1,278.5
,,,,,,,,,,,,,,1972,272.6,271.9,271.2,270.7,273.1,274.7,274.0,193.6,258.4,290.5,292.9,298.5,302.1
1971,2.4,1.5,.7,1.1,1.0,.5,1.2,12.0,6.8,1.1,.9,1.1,1.2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1973,298.5,300.8,300.7,301.9,304.6,308.0,310.1,283.7,258.3,310.2,306.9,301.1,295.7
1972,1.9,1.7,.5,.6,4,.5,3.2,13.7,.8,.4,.5,.4,.3,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1974,261.7,262.6,237.6,223.6,270.4,266.5,270.0,247.5,244.8,290.9,290.5,278.3,258.2
1973,1.2,.7,.2,.2,.2,.2,.2,6.1,1.7,1.1,.4,.6,2.7,,,,,,,,,,,,,,
,,,,,,,8,,,,,,,1975,,229.1,209.2,228.2,229.3,235.0,235.4,,,,,,
1974,3.9,10.0,5.5,5.1,1.8,.5,,5.7,3.7,1.1,1.7,4.5,6.1,,,,,,,,,,,,,,
1975,,12.9,6.8,2.6,2.9,1.6,1.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,PRODUCTION-WORKER AVERAGE WEEKLY EARNINGS  -   IN  DOLLARS,,,,,,,,,
,,,,,,,,,,,,,,1958,104.01,94.00,93.75,97.54,98.43,98.30,98.82,97.67,106.78,102.82,109.82,122.26,126.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SIC  3711 -  MOTOR VEHICLES,,,,,,,,,,,,,1959,114.95,114.11,110.98,113.98,115.63,114.53,113.85,113.85,119.97,115.92,125.14,104.35,114.57
,,,,,,,,,,,,,,1960,118.20,127.16,116.97,113.60,110.71,116.72,115.43,113.83  ',111.16,126.42,128.87,120.42,116.69
,,,,,ALL  EMPLOYEES  -,,IN  THOUSANDS,,,,,,,1961,119.77,107.05,109.25,110.11,,,,,,,,,
,,,,,,,,,,,,,,,,,,,115.31,118.73,119.31,118.55,117.51,98.90,126.85,142.30,144.46
1958,242.2,314.6,288.4,261.1,237.2,230.6,221.8,212.0,198.0,220.2,179.5,272.4,270.1,1962,133.98,128.05,121.58,123.73,127.50,132.11,128.05,132.98,126.98,143.15,142.87,146.42,149.41
1959,272.5,274.3,269.0,280.0,278.4,279.7,277.1,274.6,237.0,280.4,300.4,237.4,281.2,1963,139.20,133.85,130.93,132.60,128.13,138.60,139.36,137.22,126.64,140.94,153.97,152.64,151.06
1960,295.3,311.4,315.4,303.6,297.2,295.9,292.9,265.8,259.3,295.2,302.5,304.6,299.9,1964,143.99,135.53,135.98,134.60,141.05,139.85,144.86,140.48,140.90,154.69,138.74,147.17,168.56
,,,,,,,,,,,,,,1965,154.46,159.59,152.44,159.37,150.62,155.50,152.21,144.24,138.85,147.13,162.51,164.61,162.98
1961,253.7,272.7,248.5,250.3,248.7,262.8,265.3,258.6,211.3,243.6,218.7,282.3,281.5,1966,152.57,151.89,148.78,149.04,155.65,145.59,146.86,145.25,143.64,159.21,164.94,157.76,156.45
1962,275.2,269.2,271.0,270.4,271.1,278.0,280.1,273.0,217.0,283.4,291.9,296.8,300.3,1967,147.06,146.83,137.03,137.39,137.16,146.06,145.48,150.66,151.40,163.60,155.55,129.20,166.70
1963,299.9,300.7,296.2,294.1,302.8,304.6,303.7,292.5,239.0,307.1,316.5,320.2,321.8,1968,172.77,167.38,156.35,168.48,158.36,178.25,171.39,165.06,159.99,181.40,189.60,188.24,182.67
1964,306.1,316.2,312.0,316.6,316.1,314.2,306.9,301.8,249.5,329.5,235.2,334.6,340.3,1969,174.29,173.47,165.24,162.41,165.63,169.74,172.64,185.31,164.63,186.19,181.90,178.05,184.88
,See footnotes at end of tables.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3 0 5,,,,,,,,,,,,,,
